PostID,Time,TweetUrl,Content,English,Covid tweets,sub-category,UserID,UserName,RetweetNum,LikeNum,UserHandle,UserUrl,Location,UserID_PostID,
1.33452E+18,Thu Dec 03 15:31:10 +0000 2020,https://twitter.com/@GermanyDiplo/status/1334520559787520000,"30 filmmakers, 12 movies, 1 question: What is Europe?
  
  ""Europe in Film"" is a creative reflection on #Europe – fiction &amp; documentary, current &amp; political. 
  
  Watch all 12 films for free on @alleskino starting this Friday, 4 December &amp; vote for your favourite! 🍿📽️🇪🇺@europa_im_film https://t.co/mgpewAkExP",,,,3063912809,GermanForeignOffice,24,32,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Brussels,"@GermanyDiplo,1334520559787520000",~
1299314254252711938,Fri Aug 28 11:53:52 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299314254252711938,Vers 14h30 en direct : conférence de presse avec @HeikoMaas et @JosepBorrellF à l’issue de la réunion informelle des ministres des Affaires étrangères de l’UE #Gymnich https://t.co/H5TY5xnDcZ,,,,453030125,GermanForeignOffice,2,9,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299314254252711938",~
1299314282849419264,Fri Aug 28 11:53:59 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299314282849419264,Watch live around 2:30 PM: press conference with @HeikoMaas &amp; @JosepborrellF at the end of #Gymnich meeting of EU foreign ministers. #EU2020DE #EuropeUnited https://t.co/o3pfr8p8U5,,,,453030125,GermanForeignOffice,7,20,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299314282849419264",~
1299342576202518528,Fri Aug 28 13:46:25 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299342576202518528,"„If Lukashenko increases pressure on peaceful civil society, EU must increase pressure on him. Human rights &amp; civil rights fundamental, that's what we stand for. Therefore: Targeted sanctions against the ones responsible for rigging of elections &amp; violence."" @HeikoMaas https://t.co/4TSYU7sxtN",,,,453030125,GermanForeignOffice,52,106,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299342576202518528",~
1299342576202518528,Fri Aug 28 13:46:25 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299342576202518528,"„If Lukashenko increases pressure on peaceful civil society, EU must increase pressure on him. Human rights &amp; civil rights fundamental, that's what we stand for. Therefore: Targeted sanctions against the ones responsible for rigging of elections &amp; violence."" @HeikoMaas https://t.co/4TSYU7sxtN",,,,453030125,GermanForeignOffice,52,108,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299342576202518528",~
1299342578190635008,Fri Aug 28 13:46:25 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299342578190635008,"""Relationship with Turkey strained by events in the Eastern Mediterranean. United in solidarity with Greece &amp; Cyprus. Diplomatic solution through direct talks remains most urgent objective. Questions of international law should be referred to the International Court of Justice."" https://t.co/nE6m8RrVVB",,,,453030125,GermanForeignOffice,23,34,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299342578190635008",~
1299349965563744256,Fri Aug 28 14:15:47 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299349965563744256,"“Regarding the Navalny case, we expect Russia to facilitate and positively contribute to the investigations. And: As EU, we need a principled, more active and more interest-driven Russia policy."" @HeikoMaas https://t.co/Lhh7pM21xs",,,,453030125,GermanForeignOffice,44,93,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299349965563744256",~
1299349965563744256,Fri Aug 28 14:15:47 +0000 2020,https://twitter.com/@GermanyDiplo/status/1299349965563744256,"“Regarding the Navalny case, we expect Russia to facilitate and positively contribute to the investigations. And: As EU, we need a principled, more active and more interest-driven Russia policy."" @HeikoMaas https://t.co/Lhh7pM21xs",,,,453030125,GermanForeignOffice,43,94,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1299349965563744256",~
1300163230204076034,Sun Aug 30 20:07:24 +0000 2020,https://twitter.com/@GermanyDiplo/status/1300163230204076034,"Close 🇩🇪-🇫🇷 cooperation in foreign policy: tonight, Foreign Ministers @HeikoMaas &amp; @JY_LeDrian discussed developments in Europe &amp; the Middle East over dinner in Paris. Tomorrow, Maas is set to open the French ambassadors’ conference with a speech on European Sovereignty.",,,,453030125,GermanForeignOffice,42,127,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1300163230204076034",~
1300327053347221504,Mon Aug 31 06:58:23 +0000 2020,https://twitter.com/@GermanyDiplo/status/1300327053347221504,"Foreign Minister @HeikoMaas will address the conference of the French Ambassadors in Europe, following an invitation from @JY_LeDrian to Paris. Watch it live starting at 9 AM: https://t.co/geXVP0CZSq. #EuropeUnited #EU2020DE",,,,453030125,GermanForeignOffice,16,71,@GermanyDiplo,https://twitter.com/@GermanyDiplo,Berlin,"@GermanyDiplo,1300327053347221504",~
